loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status,has_default_history
12526,8425,mortgage,50000,10.75,active,no
12527,8426,mortgage,500000,11.44,active,no
12528,8429,mortgage,1000000,13.5,paid,no
12529,8430,mortgage,100000,12.21,paid,no
12530,8431,mortgage,500000,13.36,paid,no
12531,8432,mortgage,500000,14.21,active,no
12532,8434,personal,1000000,8.84,defaulted,no
12533,8435,mortgage,1000000,10.57,active,no
12534,8436,mortgage,200000,9.87,defaulted,no
12535,8437,mortgage,2000000,10.0,defaulted,no
12536,8440,mortgage,1000000,12.53,active,no
12537,8442,mortgage,1000000,14.42,active,no
12538,8443,mortgage,1000000,10.68,paid,no
12539,8444,mortgage,2000000,15.1,active,no
12540,8445,mortgage,100000,15.64,active,no
12541,8446,mortgage,500000,11.3,defaulted,no
12542,8447,mortgage,500000,13.95,active,no
12543,8450,mortgage,1000000,9.44,defaulted,no
12544,8452,mortgage,5000000,14.45,paid,no
12545,8453,mortgage,5000000,9.82,paid,no
12546,8454,mortgage,2000000,14.0,active,no
12547,8455,mortgage,200000,11.88,active,no
12548,8456,mortgage,1000000,15.93,defaulted,no
12549,8457,mortgage,2000000,12.22,active,no
12550,8463,mortgage,2000000,8.75,active,no
12551,8464,mortgage,200000,12.35,paid,no
12552,8465,mortgage,2000000,14.86,active,no
12553,8467,mortgage,500000,13.68,paid,no
12554,8468,mortgage,200000,16.23,active,yes
12555,8469,mortgage,200000,15.25,active,no
12556,8470,mortgage,50000,12.71,active,yes
12557,8471,mortgage,200000,10.15,active,no
12558,8472,mortgage,200000,8.53,paid,no
12559,8473,mortgage,100000,16.34,active,no
12560,8475,mortgage,500000,16.01,active,no
12561,8476,personal,1000000,10.69,active,yes
12562,8478,mortgage,50000,13.61,active,no
12563,8480,mortgage,200000,14.33,active,no
12564,8482,mortgage,100000,13.12,paid,no
12565,8483,mortgage,100000,15.24,defaulted,no
12566,8485,mortgage,2000000,9.12,active,no
12567,8486,mortgage,1000000,15.67,paid,no
12568,8487,mortgage,1000000,11.64,active,no
12569,8490,mortgage,5000000,12.35,defaulted,no
12570,8491,mortgage,500000,12.06,active,no
12571,8493,mortgage,5000000,12.75,paid,no
12572,8495,mortgage,2000000,13.29,defaulted,yes
12573,8496,mortgage,200000,14.18,defaulted,no
12574,8497,mortgage,100000,12.7,active,no
12575,8498,mortgage,50000,13.98,active,no
12576,8499,mortgage,500000,11.21,active,no
12577,8500,mortgage,200000,15.99,active,no
12578,8501,mortgage,2000000,9.02,active,no
12579,8502,mortgage,1000000,12.86,active,no
12580,8504,mortgage,2000000,9.2,active,no
12581,8505,mortgage,200000,12.04,active,no
12582,8506,mortgage,2000000,10.56,active,no
12583,8507,mortgage,1000000,16.0,active,no
12584,8511,mortgage,200000,8.6,active,no
12585,8512,mortgage,50000,11.63,active,no
12586,8513,mortgage,5000000,14.76,paid,yes
12587,8516,mortgage,500000,10.01,active,no
12588,8518,mortgage,2000000,15.02,paid,no
12589,8521,personal,1000000,15.38,active,no
12590,8522,mortgage,50000,14.16,paid,no
12591,8523,mortgage,100000,10.17,defaulted,no
12592,8524,mortgage,50000,10.68,active,no
12593,8526,mortgage,50000,9.84,active,no
12594,8527,mortgage,50000,9.97,active,no
12595,8529,mortgage,1000000,8.79,active,no
12596,8530,mortgage,100000,15.36,active,no
12597,8531,mortgage,500000,12.73,defaulted,no
12598,8534,mortgage,50000,11.12,active,no
12599,8536,mortgage,1000000,10.82,paid,no
12600,8537,mortgage,1000000,12.86,active,no
12601,8538,mortgage,500000,11.11,active,no
12602,8542,mortgage,5000000,15.41,active,no
12603,8543,mortgage,200000,10.19,active,no
12604,8545,mortgage,100000,15.56,defaulted,no
12605,8546,mortgage,100000,13.81,paid,no
12606,8551,mortgage,2000000,16.15,paid,no
12607,8552,mortgage,50000,8.62,defaulted,no
12608,8553,mortgage,200000,8.97,active,no
12609,8554,mortgage,5000000,12.51,active,no
12610,8555,mortgage,100000,15.8,defaulted,no
12611,8556,mortgage,5000000,14.35,active,no
12612,8557,mortgage,2000000,13.48,active,no
12613,8558,mortgage,50000,8.75,active,no
12614,8560,mortgage,200000,11.33,paid,no
12615,8563,mortgage,1000000,11.27,active,no
12616,8564,mortgage,50000,12.84,paid,no
12617,8565,mortgage,200000,10.56,defaulted,no
12618,8566,mortgage,500000,10.64,active,no
12619,8568,mortgage,100000,13.47,active,no
12620,8570,mortgage,5000000,16.06,active,no
12621,8571,mortgage,50000,13.78,active,no
12622,8572,mortgage,2000000,13.85,paid,no
12623,8573,mortgage,1000000,16.39,active,no
12624,8578,personal,2000000,9.73,defaulted,no
12625,8582,mortgage,5000000,8.77,active,no
12626,8583,mortgage,50000,14.46,defaulted,no
12627,8584,mortgage,100000,12.01,active,no
12628,8585,mortgage,100000,11.93,defaulted,no
12629,8587,mortgage,200000,10.3,active,no
12630,8588,mortgage,2000000,12.55,paid,no
12631,8589,personal,2000000,12.04,active,no
12632,8593,mortgage,1000000,11.26,active,no
12633,8594,mortgage,5000000,12.04,active,yes
12634,8595,mortgage,200000,11.57,active,no
12635,8600,mortgage,1000000,16.02,active,no
12636,8601,mortgage,50000,16.34,defaulted,no
12637,8604,mortgage,50000,15.22,active,no
12638,8606,mortgage,2000000,16.42,active,no
12639,8607,mortgage,5000000,10.63,active,no
12640,8609,mortgage,200000,15.24,defaulted,no
12641,8610,personal,5000000,11.75,active,no
12642,8611,mortgage,500000,14.47,active,no
12643,8613,mortgage,100000,10.11,active,no
12644,8615,mortgage,5000000,15.0,paid,no
12645,8616,mortgage,200000,9.17,active,no
12646,8618,mortgage,5000000,10.66,active,no
12647,8619,mortgage,200000,15.08,active,no
12648,8620,mortgage,50000,14.48,active,no
12649,8622,mortgage,100000,12.51,active,no
12650,8625,mortgage,5000000,13.88,active,no
12651,8626,mortgage,5000000,9.98,paid,no
12652,8628,mortgage,5000000,13.84,active,no
12653,8630,mortgage,200000,8.56,active,no
12654,8631,mortgage,5000000,15.17,active,no
12655,8632,mortgage,50000,12.63,active,no
12656,8634,personal,50000,16.05,active,no
12657,8635,personal,2000000,12.33,active,yes
12658,8636,mortgage,2000000,11.96,active,no
12659,8637,mortgage,200000,12.1,paid,yes
12660,8638,mortgage,200000,11.38,active,no
12661,8639,personal,50000,9.83,active,no
12662,8640,mortgage,2000000,15.24,active,no
12663,8641,personal,5000000,11.61,active,no
12664,8642,mortgage,5000000,12.73,paid,no
12665,8644,mortgage,200000,8.66,paid,no
12666,8645,mortgage,100000,8.98,active,no
12667,8646,mortgage,50000,13.28,active,no
12668,8647,mortgage,50000,15.53,active,no
12669,8648,mortgage,200000,12.45,active,no
12670,8649,mortgage,200000,9.82,defaulted,no
12671,8650,mortgage,200000,9.43,active,no
12672,8652,mortgage,5000000,15.7,active,no
12673,8653,mortgage,5000000,14.11,active,no
12674,8654,mortgage,100000,16.23,defaulted,no
12675,8655,mortgage,50000,9.16,active,no
12676,8656,mortgage,500000,15.72,active,no
12677,8657,mortgage,100000,15.27,active,no
12678,8658,mortgage,100000,15.65,active,no
12679,8662,personal,5000000,8.55,active,no
12680,8663,mortgage,2000000,14.44,active,no
12681,8664,mortgage,50000,12.89,active,no
12682,8665,mortgage,5000000,13.09,active,no
12683,8667,mortgage,500000,12.25,active,no
12684,8668,mortgage,50000,14.44,active,no
12685,8669,mortgage,100000,16.5,defaulted,no
12686,8670,mortgage,200000,14.18,active,no
12687,8671,mortgage,50000,13.92,active,no
12688,8672,mortgage,50000,13.74,active,no
12689,8674,mortgage,200000,14.06,active,no
12690,8675,mortgage,500000,11.24,active,no
12691,8676,mortgage,500000,11.06,active,no
12692,8677,mortgage,50000,14.77,paid,no
12693,8678,mortgage,5000000,8.92,paid,no
12694,8679,mortgage,200000,14.57,active,no
12695,8682,mortgage,2000000,15.01,active,no
12696,8683,mortgage,50000,12.67,active,no
12697,8684,mortgage,200000,15.78,active,no
12698,8685,mortgage,100000,12.28,active,no
12699,8686,mortgage,2000000,9.92,active,no
12700,8687,mortgage,200000,11.39,active,no
12701,8690,mortgage,5000000,15.75,active,no
12702,8691,mortgage,50000,16.45,active,no
12703,8692,mortgage,1000000,11.87,paid,no
12704,8693,mortgage,500000,9.83,active,no
12705,8694,mortgage,50000,10.79,defaulted,no
12706,8697,mortgage,200000,12.93,active,no
12707,8698,mortgage,2000000,13.08,active,no
12708,8699,mortgage,2000000,13.54,active,no
12709,8700,mortgage,200000,15.18,paid,no
12710,8701,mortgage,500000,14.19,paid,no
12711,8703,mortgage,50000,10.59,paid,yes
12712,8704,mortgage,2000000,11.66,paid,no
12713,8705,mortgage,2000000,15.22,paid,no
12714,8706,mortgage,1000000,13.57,paid,no
12715,8710,mortgage,100000,9.83,paid,no
12716,8712,mortgage,1000000,11.1,active,no
12717,8713,mortgage,100000,14.83,paid,no
12718,8714,mortgage,2000000,9.88,active,no
12719,8715,mortgage,100000,14.03,defaulted,no
12720,8717,mortgage,50000,13.01,active,no
12721,8719,personal,2000000,9.68,active,no
12722,8720,mortgage,2000000,14.01,defaulted,no
12723,8723,mortgage,100000,9.64,active,no
12724,8726,mortgage,200000,11.69,paid,no
12725,8727,mortgage,100000,10.97,active,no
12726,8729,mortgage,100000,14.02,active,no
12727,8731,mortgage,500000,14.76,defaulted,yes
12728,8733,personal,500000,9.85,active,no
12729,8734,mortgage,50000,15.0,paid,no
12730,8738,mortgage,50000,8.56,active,no
12731,8740,mortgage,200000,12.74,paid,no
12732,8745,mortgage,500000,12.63,paid,no
12733,8748,mortgage,1000000,13.49,active,no
12734,8749,personal,50000,10.42,defaulted,no
12735,8752,mortgage,50000,8.58,active,no
12736,8754,mortgage,500000,12.14,paid,no
12737,8755,personal,500000,9.07,paid,yes
12738,8757,mortgage,200000,15.64,active,no
12739,8758,mortgage,500000,9.89,active,no
12740,8759,mortgage,5000000,11.9,active,no
12741,8760,mortgage,100000,11.97,paid,no
12742,8761,mortgage,2000000,12.92,active,no
12743,8762,mortgage,1000000,14.76,active,no
12744,8763,mortgage,2000000,12.28,active,no
12745,8764,mortgage,100000,8.71,active,no
12746,8765,mortgage,5000000,14.67,active,no
12747,8767,mortgage,5000000,9.16,active,no
12748,8768,mortgage,100000,13.63,active,no
12749,8770,mortgage,2000000,14.93,paid,no
12750,8771,mortgage,100000,10.76,paid,no
12751,8772,mortgage,50000,12.09,active,no
12752,8774,mortgage,5000000,8.61,active,no
12753,8775,mortgage,2000000,14.93,paid,no
12754,8776,mortgage,100000,14.13,paid,no
12755,8779,mortgage,50000,10.35,paid,no
12756,8781,mortgage,500000,11.62,active,no
12757,8782,mortgage,5000000,14.06,active,yes
12758,8783,personal,1000000,11.37,active,no
12759,8784,mortgage,1000000,9.8,paid,no
12760,8785,mortgage,100000,12.65,active,no
12761,8786,mortgage,1000000,14.29,active,no
12762,8787,mortgage,50000,11.07,active,no
12763,8788,mortgage,500000,9.47,active,no
12764,8789,mortgage,100000,15.14,active,no
12765,8791,mortgage,200000,10.52,active,no
12766,8792,mortgage,2000000,12.6,active,no
12767,8793,mortgage,5000000,14.03,active,no
12768,8795,mortgage,1000000,11.04,defaulted,no
12769,8796,mortgage,1000000,13.69,active,no
12770,8798,mortgage,100000,12.18,paid,no
12771,8801,mortgage,2000000,13.06,active,no
12772,8802,mortgage,2000000,13.22,active,no
12773,8803,mortgage,1000000,15.09,active,no
12774,8805,mortgage,1000000,13.75,active,no
12775,8806,mortgage,200000,10.61,active,no
12776,8807,mortgage,2000000,8.98,active,no
12777,8808,mortgage,50000,8.52,active,no
12778,8809,mortgage,5000000,15.74,paid,no
12779,8810,mortgage,100000,16.04,paid,no
12780,8811,mortgage,100000,9.25,active,no
12781,8812,mortgage,200000,12.4,paid,no
12782,8813,mortgage,5000000,9.71,active,no
12783,8815,mortgage,200000,16.09,paid,no
12784,8818,mortgage,50000,10.47,active,no
12785,8820,mortgage,500000,12.51,active,no
12786,8821,mortgage,100000,9.82,active,no
12787,8822,mortgage,2000000,11.16,active,no
12788,8823,mortgage,5000000,10.63,defaulted,no
12789,8825,mortgage,1000000,12.3,active,no
12790,8827,mortgage,5000000,11.86,paid,no
12791,8832,mortgage,50000,11.15,active,no
12792,8833,mortgage,100000,9.35,active,no
12793,8835,mortgage,2000000,12.38,paid,no
12794,8836,mortgage,50000,15.3,paid,no
12795,8840,mortgage,500000,14.34,paid,no
12796,8842,mortgage,2000000,14.26,active,no
12797,8843,personal,100000,11.43,active,no
12798,8844,mortgage,5000000,14.17,active,no
12799,8845,mortgage,1000000,12.22,active,no
12800,8846,mortgage,2000000,9.7,active,no
12801,8847,mortgage,100000,11.85,active,no
12802,8848,mortgage,50000,9.56,paid,no
12803,8849,mortgage,500000,9.42,active,no
12804,8850,mortgage,2000000,8.68,active,no
12805,8851,mortgage,50000,10.76,active,no
12806,8852,mortgage,50000,11.15,active,no
12807,8857,mortgage,200000,14.1,active,no
12808,8859,mortgage,50000,12.8,active,no
12809,8860,personal,5000000,15.37,paid,no
12810,8861,personal,2000000,9.91,paid,no
12811,8862,mortgage,500000,10.63,paid,no
12812,8863,mortgage,1000000,16.03,active,no
12813,8864,mortgage,200000,12.05,active,no
12814,8865,mortgage,50000,14.81,active,no
12815,8867,mortgage,2000000,12.44,active,no
12816,8868,mortgage,5000000,12.27,active,no
12817,8871,mortgage,5000000,9.68,defaulted,no
12818,8872,mortgage,5000000,15.31,active,no
12819,8873,mortgage,100000,9.13,active,no
12820,8874,mortgage,200000,10.98,paid,no
12821,8876,mortgage,500000,13.89,active,no
12822,8878,personal,100000,12.56,active,no
12823,8879,mortgage,500000,15.55,paid,no
12824,8880,mortgage,100000,8.81,active,yes
12825,8881,mortgage,1000000,13.7,paid,no
12826,8884,mortgage,500000,12.32,active,no
12827,8887,mortgage,100000,9.73,paid,no
12828,8888,mortgage,5000000,14.45,active,no
12829,8890,mortgage,500000,11.79,active,no
12830,8891,mortgage,200000,12.75,active,no
12831,8892,mortgage,500000,16.24,active,no
12832,8893,mortgage,2000000,12.39,paid,no
12833,8894,mortgage,500000,15.09,active,no
12834,8897,personal,100000,14.66,paid,no
12835,8898,mortgage,500000,13.8,active,no
12836,8900,mortgage,1000000,15.67,defaulted,no
12837,8901,mortgage,50000,10.51,active,no
12838,8903,personal,200000,15.07,active,no
12839,8905,mortgage,2000000,11.52,paid,no
12840,8906,mortgage,5000000,15.0,defaulted,no
12841,8908,mortgage,100000,12.45,defaulted,no
12842,8909,mortgage,5000000,15.36,active,no
12843,8910,personal,5000000,15.66,paid,no
12844,8911,mortgage,500000,13.28,active,no
12845,8914,mortgage,500000,12.56,paid,no
12846,8915,mortgage,500000,14.77,active,no
12847,8916,mortgage,200000,10.64,active,no
12848,8917,mortgage,2000000,8.62,paid,no
12849,8920,mortgage,50000,11.76,paid,no
12850,8921,mortgage,1000000,12.56,paid,no
12851,8923,mortgage,2000000,10.88,paid,no
12852,8924,mortgage,1000000,11.57,paid,no
12853,8925,mortgage,5000000,9.56,active,no
12854,8926,mortgage,2000000,10.72,paid,no
12855,8927,mortgage,100000,10.42,active,no
12856,8928,mortgage,50000,10.91,active,no
12857,8930,mortgage,50000,10.89,paid,no
12858,8931,mortgage,200000,12.97,paid,no
12859,8932,personal,2000000,10.5,defaulted,no
12860,8933,mortgage,500000,16.03,active,yes
12861,8935,mortgage,50000,12.59,active,no
12862,8937,mortgage,2000000,9.53,defaulted,no
12863,8938,personal,500000,10.74,active,no
12864,8939,mortgage,200000,14.34,paid,yes
12865,8941,mortgage,5000000,8.61,defaulted,no
12866,8943,mortgage,5000000,16.0,paid,no
12867,8945,mortgage,2000000,12.06,defaulted,no
12868,8948,mortgage,2000000,12.67,active,no
12869,8953,mortgage,100000,16.41,active,no
12870,8955,mortgage,2000000,12.53,active,no
12871,8956,mortgage,100000,16.08,paid,no
12872,8957,mortgage,500000,15.82,active,no
12873,8960,mortgage,5000000,16.03,paid,no
12874,8961,mortgage,500000,15.0,active,no
12875,8962,mortgage,5000000,10.87,defaulted,no
12876,8963,mortgage,5000000,11.27,active,no
12877,8965,mortgage,50000,11.42,active,no
12878,8966,mortgage,200000,16.33,paid,no
12879,8967,mortgage,100000,11.39,paid,no
12880,8968,mortgage,5000000,9.37,active,no
12881,8969,mortgage,50000,14.73,defaulted,no
12882,8971,mortgage,1000000,11.43,active,no
12883,8972,mortgage,50000,13.47,active,no
12884,8973,mortgage,500000,15.89,active,no
12885,8974,mortgage,1000000,13.1,paid,no
12886,8975,mortgage,50000,13.6,active,no
12887,8976,mortgage,2000000,13.64,paid,no
12888,8977,mortgage,200000,13.4,active,no
12889,8978,mortgage,100000,9.78,active,no
12890,8979,mortgage,2000000,12.15,active,no
12891,8981,mortgage,1000000,8.56,defaulted,no
12892,8983,mortgage,5000000,13.51,paid,no
12893,8984,mortgage,200000,13.1,active,no
12894,8986,mortgage,5000000,11.05,active,no
12895,8988,mortgage,50000,12.69,active,no
12896,8989,mortgage,2000000,12.44,paid,no
12897,8990,mortgage,500000,10.51,active,no
12898,8993,mortgage,500000,10.85,active,no
12899,8996,mortgage,200000,14.6,active,no
12900,8997,mortgage,500000,14.55,paid,no
12901,9001,mortgage,100000,12.26,active,no
12902,9002,mortgage,5000000,14.24,active,no
12903,9003,mortgage,200000,12.11,paid,no
12904,9006,personal,200000,15.31,active,no
12905,9007,mortgage,500000,11.16,paid,no
12906,9008,mortgage,200000,15.92,active,no
12907,9009,mortgage,50000,12.84,active,no
12908,9010,mortgage,1000000,12.79,active,no
12909,9011,mortgage,2000000,13.87,active,no
12910,9013,personal,1000000,11.23,active,no
12911,9014,mortgage,5000000,14.29,active,no
12912,9015,mortgage,2000000,11.06,active,no
12913,9016,mortgage,500000,11.68,active,no
12914,9018,mortgage,100000,13.9,active,no
12915,9019,mortgage,100000,11.53,active,no
12916,9022,mortgage,500000,10.1,active,no
12917,9023,mortgage,5000000,15.48,active,no
12918,9025,mortgage,500000,15.88,active,no
12919,9026,mortgage,200000,13.51,active,no
12920,9027,mortgage,100000,14.99,active,no
12921,9029,mortgage,1000000,16.39,active,no
12922,9030,mortgage,500000,13.42,active,no
12923,9031,mortgage,5000000,15.77,paid,no
12924,9032,mortgage,5000000,11.37,active,no
12925,9037,mortgage,1000000,14.1,active,no
12926,9038,mortgage,2000000,8.95,paid,no
12927,9039,mortgage,1000000,14.81,defaulted,no
12928,9041,mortgage,5000000,15.14,active,no
12929,9042,mortgage,100000,11.71,active,no
12930,9043,mortgage,2000000,13.61,defaulted,no
12931,9048,mortgage,1000000,15.37,paid,no
12932,9050,mortgage,200000,15.57,paid,no
12933,9056,mortgage,200000,9.35,active,no
12934,9057,mortgage,100000,15.12,active,yes
12935,9059,mortgage,200000,10.69,active,no
12936,9061,mortgage,500000,14.32,paid,no
12937,9062,mortgage,2000000,11.1,active,no
12938,9065,mortgage,100000,8.95,paid,no
12939,9066,mortgage,2000000,10.18,defaulted,no
12940,9067,mortgage,5000000,11.77,active,no
12941,9068,mortgage,1000000,14.43,active,no
12942,9069,mortgage,500000,9.31,paid,no
12943,9070,mortgage,100000,15.0,active,no
12944,9071,mortgage,1000000,16.48,defaulted,no
12945,9072,mortgage,1000000,14.81,paid,no
12946,9073,mortgage,1000000,12.29,active,no
12947,9074,mortgage,1000000,13.05,active,no
12948,9075,mortgage,1000000,8.55,paid,no
12949,9077,personal,100000,10.17,active,no
12950,9079,mortgage,200000,15.69,active,no
12951,9082,mortgage,1000000,8.67,active,no
12952,9083,mortgage,5000000,15.74,paid,no
12953,9084,mortgage,5000000,9.41,active,no
12954,9085,personal,500000,9.56,paid,no
12955,9088,mortgage,100000,9.9,active,no
12956,9089,mortgage,50000,14.9,active,no
12957,9090,mortgage,200000,12.33,active,no
12958,9091,mortgage,500000,9.66,active,no
12959,9092,mortgage,5000000,13.99,defaulted,no
12960,9094,mortgage,1000000,16.03,defaulted,no
12961,9095,mortgage,100000,13.08,active,no
