customer_id,age,job,marital_status,education
7282,39,technician,married,secondary
7283,58,admin,married,unknown
7284,49,blue-collar,married,secondary
7285,49,services,married,secondary
7286,43,housemaid,married,secondary
7287,60,management,married,tertiary
7288,57,technician,married,secondary
7289,38,technician,married,secondary
7290,56,technician,married,secondary
7291,45,self-employed,married,secondary
7292,45,management,married,tertiary
7293,44,blue-collar,married,unknown
7294,40,blue-collar,married,primary
7295,38,management,single,tertiary
7296,55,admin,divorced,secondary
7297,40,technician,married,secondary
7298,35,blue-collar,single,primary
7299,32,blue-collar,married,secondary
7300,31,self-employed,married,primary
7301,49,blue-collar,divorced,secondary
7302,55,retired,married,secondary
7303,51,blue-collar,married,secondary
7304,30,unemployed,married,secondary
7305,37,admin,single,secondary
7306,36,management,married,tertiary
7307,51,management,divorced,tertiary
7308,29,admin,single,secondary
7309,32,student,single,unknown
7310,36,services,married,secondary
7311,32,blue-collar,married,secondary
7312,56,retired,married,primary
7313,46,services,married,secondary
7314,39,admin,divorced,secondary
7315,57,retired,married,primary
7316,53,management,married,tertiary
7317,33,technician,married,secondary
7318,43,blue-collar,divorced,primary
7319,40,management,married,tertiary
7320,44,admin,married,secondary
7321,59,admin,married,primary
7322,59,retired,married,secondary
7323,28,services,single,secondary
7324,26,management,single,tertiary
7325,59,management,single,tertiary
7326,78,retired,divorced,primary
7327,33,services,married,primary
7328,38,blue-collar,divorced,secondary
7329,35,self-employed,married,secondary
7330,30,technician,single,tertiary
7331,31,services,single,secondary
7332,35,technician,married,secondary
7333,45,management,married,tertiary
7334,40,admin,married,secondary
7335,50,services,married,secondary
7336,29,admin,single,secondary
7337,41,unemployed,single,tertiary
7338,44,technician,married,tertiary
7339,29,unknown,single,secondary
7340,49,technician,divorced,secondary
7341,30,admin,single,secondary
7342,37,blue-collar,married,unknown
7343,52,admin,divorced,secondary
7344,30,management,single,tertiary
7345,40,admin,single,secondary
7346,33,blue-collar,married,secondary
7347,34,self-employed,single,secondary
7348,33,blue-collar,married,secondary
7349,35,unemployed,married,secondary
7350,54,management,married,tertiary
7351,32,services,married,secondary
7352,32,technician,married,tertiary
7353,44,management,married,secondary
7354,53,technician,married,secondary
7355,53,admin,married,secondary
7356,40,management,single,tertiary
7357,29,admin,single,secondary
7358,36,housemaid,married,primary
7359,40,blue-collar,divorced,secondary
7360,58,services,married,primary
7361,34,management,married,tertiary
7362,60,blue-collar,married,secondary
7363,23,student,single,unknown
7364,59,unknown,married,unknown
7365,42,technician,married,tertiary
7366,50,management,married,tertiary
7367,31,management,single,secondary
7368,31,management,single,tertiary
7369,28,admin,married,secondary
7370,56,admin,married,primary
7371,23,student,single,secondary
7372,30,entrepreneur,married,secondary
7373,54,technician,married,secondary
7374,35,blue-collar,married,secondary
7375,29,admin,married,secondary
7376,48,management,married,primary
7377,43,admin,single,tertiary
7378,40,management,single,tertiary
7379,38,entrepreneur,married,secondary
7380,30,admin,married,secondary
7381,60,blue-collar,married,secondary
7382,31,entrepreneur,divorced,secondary
7383,28,student,single,tertiary
7384,31,technician,married,secondary
7385,48,services,single,primary
7386,36,blue-collar,single,primary
7387,41,management,divorced,tertiary
7388,35,management,single,tertiary
7389,51,management,divorced,tertiary
7390,35,blue-collar,married,secondary
7391,51,management,single,unknown
7392,56,blue-collar,married,secondary
7393,59,retired,married,secondary
7394,27,services,married,secondary
7395,48,services,married,secondary
7396,24,admin,single,secondary
7397,56,admin,married,secondary
7398,34,management,married,tertiary
7399,35,technician,married,secondary
7400,57,retired,married,tertiary
7401,30,blue-collar,single,secondary
7402,40,admin,divorced,secondary
7403,48,blue-collar,married,primary
7404,35,management,married,tertiary
7405,46,services,married,secondary
7406,30,blue-collar,married,primary
7407,37,services,single,secondary
7408,30,unemployed,married,tertiary
7409,46,management,married,tertiary
7410,43,blue-collar,divorced,primary
7411,40,blue-collar,single,secondary
7412,34,unemployed,married,secondary
7413,43,admin,divorced,secondary
7414,31,services,married,secondary
7415,37,blue-collar,married,secondary
7416,49,self-employed,single,tertiary
7417,38,blue-collar,married,secondary
7418,27,admin,single,secondary
7419,35,management,divorced,tertiary
7420,47,unemployed,single,secondary
7421,56,blue-collar,married,primary
7422,26,self-employed,single,secondary
7423,29,admin,single,secondary
7424,53,blue-collar,married,secondary
7425,38,blue-collar,married,primary
7426,33,blue-collar,married,tertiary
7427,30,blue-collar,single,secondary
7428,36,admin,married,secondary
7429,37,blue-collar,single,secondary
7430,60,blue-collar,married,secondary
7431,48,management,married,tertiary
7432,32,management,married,tertiary
7433,31,self-employed,single,tertiary
7434,54,management,married,tertiary
7435,31,self-employed,married,tertiary
7436,31,blue-collar,married,secondary
7437,29,services,single,secondary
7438,23,blue-collar,married,primary
7439,51,management,married,tertiary
7440,32,blue-collar,single,secondary
7441,48,management,married,primary
7442,32,blue-collar,married,primary
7443,44,housemaid,married,secondary
7444,35,management,married,tertiary
7445,46,technician,married,secondary
7446,31,admin,married,secondary
7447,31,blue-collar,single,secondary
7448,36,blue-collar,married,primary
7449,35,services,married,tertiary
7450,35,services,married,secondary
7451,36,technician,married,tertiary
7452,52,blue-collar,married,tertiary
7453,27,technician,single,secondary
7454,47,services,married,secondary
7455,43,unemployed,married,secondary
7456,41,entrepreneur,married,primary
7457,18,student,single,secondary
7458,45,blue-collar,married,secondary
7459,41,technician,married,secondary
7460,34,technician,married,tertiary
7461,46,services,married,secondary
7462,38,technician,married,secondary
7463,23,services,married,secondary
7464,73,retired,married,primary
7465,41,technician,married,unknown
7466,43,management,single,tertiary
7467,51,management,married,tertiary
7468,45,services,married,unknown
7469,47,housemaid,divorced,primary
7470,35,blue-collar,married,tertiary
7471,38,admin,divorced,secondary
7472,31,management,married,tertiary
7473,49,entrepreneur,married,tertiary
7474,29,blue-collar,single,secondary
7475,39,admin,married,secondary
7476,41,entrepreneur,married,tertiary
7477,34,blue-collar,single,secondary
7478,39,management,single,tertiary
7479,78,retired,divorced,unknown
7480,33,management,married,tertiary
7481,59,retired,married,primary
7482,52,management,married,tertiary
7483,35,entrepreneur,married,tertiary
7484,43,admin,married,secondary
7485,43,technician,single,secondary
7486,36,blue-collar,married,secondary
7487,36,admin,single,tertiary
7488,45,unemployed,single,secondary
7489,47,management,married,primary
7490,38,admin,divorced,secondary
7491,45,entrepreneur,married,tertiary
7492,33,technician,married,tertiary
7493,38,management,divorced,tertiary
7494,36,technician,married,tertiary
7495,38,blue-collar,married,secondary
7496,34,self-employed,married,tertiary
7497,32,admin,single,secondary
7498,49,technician,married,secondary
7499,37,management,single,tertiary
7500,47,technician,divorced,tertiary
7501,28,self-employed,married,tertiary
7502,29,admin,divorced,secondary
7503,30,services,single,secondary
7504,34,admin,divorced,primary
7505,39,technician,single,unknown
7506,26,blue-collar,married,secondary
7507,38,technician,divorced,secondary
7508,47,admin,married,secondary
7509,61,management,married,secondary
7510,35,technician,married,secondary
7511,34,admin,married,secondary
7512,34,entrepreneur,married,secondary
7513,56,technician,single,secondary
7514,47,services,married,secondary
7515,36,unemployed,married,secondary
7516,43,technician,married,secondary
7517,51,admin,married,primary
7518,40,technician,single,secondary
7519,38,services,married,tertiary
7520,34,management,married,tertiary
7521,47,self-employed,married,tertiary
7522,57,entrepreneur,married,secondary
7523,35,technician,married,secondary
7524,45,management,married,tertiary
7525,55,unemployed,married,secondary
7526,54,management,married,secondary
7527,39,services,married,primary
7528,58,services,married,primary
7529,31,admin,married,secondary
7530,35,blue-collar,married,primary
7531,45,technician,married,secondary
7532,44,admin,divorced,secondary
7533,57,blue-collar,married,primary
7534,41,technician,married,secondary
7535,42,blue-collar,married,secondary
7536,49,technician,single,unknown
7537,52,self-employed,divorced,secondary
7538,57,blue-collar,married,secondary
7539,29,management,single,tertiary
7540,34,blue-collar,single,primary
7541,36,management,married,tertiary
7542,39,management,married,tertiary
7543,53,blue-collar,divorced,primary
7544,40,services,married,secondary
7545,38,services,single,secondary
7546,34,admin,single,secondary
7547,40,services,married,secondary
7548,39,management,married,secondary
7549,51,technician,single,tertiary
7550,33,admin,married,secondary
7551,59,management,divorced,tertiary
7552,30,technician,single,secondary
7553,61,technician,married,primary
7554,24,admin,married,secondary
7555,36,management,married,tertiary
7556,34,technician,single,tertiary
7557,47,blue-collar,married,primary
7558,40,technician,married,secondary
7559,46,technician,divorced,secondary
7560,32,management,married,tertiary
7561,39,management,married,tertiary
7562,35,management,single,tertiary
7563,37,services,single,primary
7564,45,technician,married,unknown
7565,38,blue-collar,married,primary
7566,52,technician,married,secondary
7567,28,blue-collar,single,primary
7568,35,management,single,tertiary
7569,45,technician,married,secondary
7570,33,management,single,tertiary
7571,42,technician,divorced,secondary
7572,23,student,single,secondary
7573,49,entrepreneur,divorced,secondary
7574,52,technician,married,tertiary
7575,27,management,single,secondary
7576,34,management,married,secondary
7577,31,technician,married,secondary
7578,45,admin,married,secondary
7579,32,admin,married,secondary
7580,51,blue-collar,married,primary
7581,56,management,married,tertiary
7582,44,admin,married,secondary
7583,41,blue-collar,married,secondary
7584,54,self-employed,married,tertiary
7585,31,technician,single,secondary
7586,25,admin,single,secondary
7587,50,technician,divorced,secondary
7588,41,entrepreneur,married,tertiary
7589,33,unemployed,single,tertiary
7590,49,blue-collar,married,primary
7591,34,technician,single,tertiary
7592,60,retired,married,primary
7593,45,admin,married,secondary
7594,40,self-employed,married,secondary
7595,50,admin,divorced,secondary
7596,27,management,single,secondary
7597,53,technician,married,secondary
7598,31,services,single,secondary
7599,24,blue-collar,single,secondary
7600,68,retired,married,tertiary
7601,27,services,single,secondary
7602,46,management,single,tertiary
7603,23,technician,single,secondary
7604,76,retired,married,unknown
7605,48,entrepreneur,married,secondary
7606,60,management,married,tertiary
7607,46,entrepreneur,married,secondary
7608,36,admin,single,secondary
7609,30,technician,single,secondary
7610,33,management,single,tertiary
7611,36,admin,single,secondary
7612,44,blue-collar,married,tertiary
7613,36,admin,single,secondary
7614,44,technician,married,secondary
7615,70,retired,married,primary
7616,48,technician,divorced,tertiary
7617,52,management,married,tertiary
7618,34,admin,single,secondary
