campaign_id,customer_id,contact_method,contact_day,contact_month,call_duration_sec,num_contacts,subscribed_deposit
8462,7462,unknown,29,may,126,2,no
8463,7463,unknown,3,jun,349,2,no
8464,7464,telephone,29,apr,107,5,no
8465,7465,cellular,10,jul,151,1,no
8466,7466,cellular,11,aug,155,2,no
8467,7467,cellular,25,jul,212,2,no
8468,7468,cellular,16,jul,63,2,no
8469,7469,unknown,12,jun,127,1,no
8470,7470,cellular,14,apr,119,2,no
8471,7471,cellular,30,jan,102,1,no
8472,7472,cellular,29,jan,266,1,no
8473,7473,cellular,21,nov,105,1,no
8474,7474,unknown,12,may,197,3,no
8475,7475,unknown,5,jun,102,2,no
8476,7476,unknown,20,jun,102,3,no
8477,7477,cellular,5,jun,329,1,no
8478,7478,cellular,12,may,561,4,no
8479,7479,telephone,14,apr,129,2,no
8480,7480,cellular,26,may,134,1,no
8481,7481,unknown,15,may,584,2,no
8482,7482,cellular,23,jul,517,4,no
8483,7483,cellular,21,nov,171,2,no
8484,7484,unknown,26,may,163,2,no
8485,7485,unknown,9,jun,75,2,no
8486,7486,cellular,31,jul,101,2,no
8487,7487,unknown,21,may,432,1,no
8488,7488,cellular,5,feb,437,1,no
8489,7489,unknown,14,may,114,1,no
8490,7490,cellular,21,jul,126,3,no
8491,7491,cellular,28,jul,118,4,no
8492,7492,cellular,5,aug,295,2,no
8493,7493,cellular,30,jan,220,3,no
8494,7494,cellular,8,aug,52,3,no
8495,7495,unknown,8,may,21,1,no
8496,7496,telephone,11,aug,90,3,no
8497,7497,cellular,14,may,908,3,no
8498,7498,cellular,19,nov,114,1,no
8499,7499,cellular,21,nov,158,3,no
8500,7500,cellular,8,aug,200,4,no
8501,7501,unknown,8,may,130,3,no
8502,7502,unknown,8,may,489,1,no
8503,7503,cellular,8,jul,187,2,no
8504,7504,unknown,9,may,43,2,no
8505,7505,unknown,7,may,130,1,no
8506,7506,unknown,8,may,141,1,no
8507,7507,cellular,18,aug,73,7,no
8508,7508,cellular,11,may,183,1,no
8509,7509,cellular,20,aug,180,1,no
8510,7510,cellular,14,jul,125,2,no
8511,7511,cellular,9,feb,30,4,no
8512,7512,cellular,18,nov,252,2,no
8513,7513,cellular,15,may,43,8,no
8514,7514,unknown,16,may,323,1,no
8515,7515,cellular,30,jan,339,3,no
8516,7516,cellular,5,aug,196,1,no
8517,7517,unknown,15,may,415,8,no
8518,7518,unknown,14,may,274,2,no
8519,7519,unknown,16,jun,325,3,no
8520,7520,cellular,17,jul,654,1,no
8521,7521,telephone,21,nov,28,1,no
8522,7522,cellular,7,aug,121,1,no
8523,7523,cellular,21,nov,89,1,no
8524,7524,telephone,13,may,107,3,no
8525,7525,cellular,8,jul,305,2,no
8526,7526,cellular,19,nov,106,1,no
8527,7527,unknown,23,may,208,2,no
8528,7528,unknown,27,jun,162,1,no
8529,7529,cellular,5,may,414,5,no
8530,7530,unknown,28,may,593,2,no
8531,7531,unknown,20,jun,46,4,no
8532,7532,cellular,13,apr,681,3,no
8533,7533,unknown,20,jun,11,11,no
8534,7534,cellular,29,jul,55,2,no
8535,7535,unknown,23,may,333,2,no
8536,7536,cellular,28,jan,91,3,no
8537,7537,cellular,26,aug,96,4,no
8538,7538,telephone,18,may,23,2,no
8539,7539,cellular,14,may,164,2,no
8540,7540,unknown,13,may,351,1,no
8541,7541,cellular,30,apr,267,1,no
8542,7542,cellular,13,sep,303,2,no
8543,7543,unknown,9,jun,112,1,no
8544,7544,cellular,9,jul,161,1,no
8545,7545,unknown,27,may,166,2,no
8546,7546,unknown,26,may,237,1,no
8547,7547,cellular,2,feb,226,2,no
8548,7548,cellular,21,nov,185,2,no
8549,7549,cellular,21,nov,126,2,no
8550,7550,cellular,30,apr,524,2,no
8551,7551,unknown,5,may,273,1,no
8552,7552,cellular,11,aug,194,2,no
8553,7553,cellular,25,nov,1092,1,no
8554,7554,cellular,6,may,209,1,no
8555,7555,cellular,13,aug,67,5,no
8556,7556,cellular,30,jul,87,3,no
8557,7557,cellular,29,jan,99,2,no
8558,7558,telephone,28,jul,22,2,no
8559,7559,cellular,29,aug,94,2,no
8560,7560,cellular,11,aug,76,7,no
8561,7561,cellular,28,aug,148,4,no
8562,7562,cellular,22,aug,73,4,no
8563,7563,cellular,6,feb,155,6,no
8564,7564,cellular,13,oct,75,2,no
8565,7565,cellular,12,may,360,1,no
8566,7566,unknown,6,jun,613,1,no
8567,7567,cellular,13,may,68,2,no
8568,7568,cellular,18,may,166,2,no
8569,7569,unknown,18,jun,146,2,no
8570,7570,cellular,3,feb,678,4,no
8571,7571,cellular,31,jul,50,2,no
8572,7572,cellular,25,aug,158,2,no
8573,7573,unknown,13,may,95,3,no
8574,7574,unknown,5,may,175,1,no
8575,7575,cellular,4,jul,255,1,no
8576,7576,cellular,21,jul,240,2,no
8577,7577,unknown,13,may,101,13,no
8578,7578,cellular,18,nov,108,5,no
8579,7579,unknown,23,may,206,3,no
8580,7580,cellular,17,apr,666,3,no
8581,7581,cellular,30,apr,193,1,no
8582,7582,cellular,3,sep,232,1,no
8583,7583,unknown,29,may,130,1,no
8584,7584,telephone,31,jul,7,4,no
8585,7585,unknown,3,jun,342,2,no
8586,7586,unknown,9,may,176,2,no
8587,7587,cellular,17,jul,903,4,no
8588,7588,unknown,14,may,57,2,no
8589,7589,unknown,26,may,897,5,no
8590,7590,unknown,6,jun,350,1,no
8591,7591,cellular,11,aug,342,3,no
8592,7592,cellular,10,jul,121,3,no
8593,7593,cellular,2,feb,150,2,no
8594,7594,unknown,19,jun,61,1,no
8595,7595,unknown,20,jun,174,1,no
8596,7596,cellular,6,feb,138,2,no
8597,7597,cellular,13,aug,205,4,no
8598,7598,cellular,18,may,111,2,no
8599,7599,cellular,18,may,14,3,no
8600,7600,cellular,5,mar,158,1,no
8601,7601,cellular,13,may,297,2,no
8602,7602,cellular,12,aug,218,5,no
8603,7603,unknown,19,jun,197,10,no
8604,7604,cellular,28,jan,231,1,no
8605,7605,cellular,18,nov,55,1,no
8606,7606,cellular,14,aug,636,2,no
8607,7607,cellular,18,jul,115,1,no
8608,7608,unknown,20,jun,136,3,no
8609,7609,cellular,18,nov,266,1,no
8610,7610,cellular,4,feb,505,2,no
8611,7611,cellular,25,jul,18,7,no
8612,7612,unknown,16,may,698,1,no
8613,7613,cellular,21,nov,139,2,no
8614,7614,cellular,5,aug,318,2,no
8615,7615,cellular,16,mar,618,1,no
8616,7616,cellular,19,aug,243,6,no
8617,7617,telephone,19,oct,57,1,no
8618,7618,unknown,27,may,169,2,no
8619,7619,cellular,15,jun,238,6,no
8620,7620,cellular,29,jul,34,2,no
8621,7621,cellular,8,aug,49,2,no
8622,7622,unknown,30,may,161,12,no
8623,7623,cellular,6,aug,438,2,no
8624,7624,cellular,7,may,275,2,no
8625,7625,telephone,6,feb,150,2,no
8626,7626,telephone,17,nov,273,2,no
8627,7627,cellular,26,may,61,1,no
8628,7628,cellular,11,may,149,1,no
8629,7629,unknown,6,jun,154,1,no
8630,7630,telephone,16,jul,201,5,no
8631,7631,cellular,20,nov,206,2,no
8632,7632,cellular,2,feb,1013,1,no
8633,7633,cellular,29,jul,115,4,no
8634,7634,cellular,28,aug,226,9,no
8635,7635,cellular,21,nov,85,3,no
8636,7636,cellular,19,nov,74,1,no
8637,7637,cellular,4,aug,115,1,no
8638,7638,cellular,11,may,112,1,no
8639,7639,cellular,23,jul,190,1,no
8640,7640,cellular,18,aug,360,1,no
8641,7641,cellular,21,aug,419,5,no
8642,7642,unknown,20,may,160,1,no
8643,7643,cellular,5,may,51,1,no
8644,7644,unknown,28,may,504,3,no
8645,7645,cellular,7,jul,28,24,no
8646,7646,cellular,3,feb,128,2,no
8647,7647,unknown,27,may,125,1,no
8648,7648,cellular,8,may,122,2,no
8649,7649,cellular,12,aug,284,2,no
8650,7650,cellular,2,feb,118,2,no
8651,7651,unknown,28,may,204,3,no
8652,7652,cellular,23,jul,423,1,no
8653,7653,cellular,8,jun,152,2,no
8654,7654,cellular,20,apr,243,2,no
8655,7655,cellular,13,may,74,1,no
8656,7656,unknown,16,may,38,3,no
8657,7657,cellular,20,apr,84,1,no
8658,7658,unknown,13,may,31,1,no
8659,7659,unknown,20,jun,60,1,no
8660,7660,unknown,20,jun,152,3,no
8661,7661,cellular,19,nov,104,1,no
8662,7662,cellular,20,nov,70,1,no
8663,7663,cellular,13,aug,77,8,no
8664,7664,cellular,17,jul,123,1,no
8665,7665,cellular,25,jul,67,5,no
8666,7666,cellular,15,jul,193,6,no
8667,7667,unknown,6,jun,1291,3,no
8668,7668,cellular,14,may,7,5,no
8669,7669,cellular,18,jul,215,3,no
8670,7670,unknown,23,may,63,2,no
8671,7671,cellular,18,nov,154,3,no
8672,7672,unknown,23,may,360,1,no
8673,7673,unknown,4,jun,145,8,no
8674,7674,cellular,29,jan,79,1,no
8675,7675,cellular,5,may,131,1,no
8676,7676,cellular,13,may,146,1,no
8677,7677,unknown,28,may,362,3,no
8678,7678,unknown,8,may,96,2,no
8679,7679,cellular,29,jan,142,2,no
8680,7680,unknown,12,may,109,3,no
8681,7681,cellular,25,jul,322,1,no
8682,7682,cellular,4,jul,64,1,no
8683,7683,cellular,19,nov,210,1,no
8684,7684,telephone,30,jan,199,2,no
8685,7685,cellular,14,jul,84,3,no
8686,7686,unknown,14,may,369,1,no
8687,7687,cellular,28,jul,194,5,no
8688,7688,cellular,28,aug,210,3,no
8689,7689,unknown,27,jun,120,6,no
8690,7690,cellular,8,jul,78,4,no
8691,7691,unknown,14,may,97,1,no
8692,7692,telephone,16,oct,128,1,no
8693,7693,unknown,23,may,29,3,no
8694,7694,unknown,20,jun,42,7,no
8695,7695,cellular,5,aug,1113,1,no
8696,7696,cellular,26,may,58,1,no
8697,7697,cellular,9,jul,171,5,no
8698,7698,cellular,17,apr,351,1,no
8699,7699,unknown,17,jun,306,1,no
8700,7700,cellular,11,jul,254,2,no
8701,7701,cellular,19,nov,359,2,no
8702,7702,cellular,16,jul,227,1,no
8703,7703,telephone,9,jul,130,2,no
8704,7704,cellular,8,may,153,1,no
8705,7705,cellular,9,jul,74,1,no
8706,7706,cellular,19,nov,231,4,no
8707,7707,cellular,20,apr,372,2,no
8708,7708,unknown,13,may,27,1,no
8709,7709,cellular,5,may,335,1,no
8710,7710,cellular,4,aug,108,1,no
8711,7711,telephone,16,sep,251,2,no
8712,7712,cellular,11,jul,124,1,no
8713,7713,telephone,11,jul,31,2,no
8714,7714,cellular,11,may,87,1,no
8715,7715,cellular,3,feb,158,4,no
8716,7716,unknown,15,may,118,1,no
8717,7717,unknown,21,may,419,1,no
8718,7718,unknown,16,may,118,2,no
8719,7719,unknown,26,may,518,1,no
8720,7720,cellular,25,jul,337,1,no
8721,7721,cellular,2,apr,399,2,no
8722,7722,unknown,5,may,193,1,no
8723,7723,cellular,1,sep,108,7,no
8724,7724,telephone,8,jul,49,7,no
8725,7725,cellular,7,jul,98,1,no
8726,7726,cellular,2,apr,477,2,no
8727,7727,cellular,18,aug,139,5,no
8728,7728,unknown,19,jun,282,4,no
8729,7729,cellular,2,jun,225,1,no
8730,7730,cellular,31,jul,108,5,no
8731,7731,cellular,3,jun,138,1,no
8732,7732,cellular,14,oct,113,1,no
8733,7733,unknown,30,may,180,1,no
8734,7734,cellular,23,apr,477,2,no
8735,7735,unknown,16,may,244,1,no
8736,7736,cellular,15,may,63,3,no
8737,7737,cellular,11,jul,106,2,no
8738,7738,cellular,9,jul,133,1,no
8739,7739,telephone,4,may,254,4,no
8740,7740,cellular,28,aug,125,5,no
8741,7741,cellular,18,may,70,3,no
8742,7742,cellular,20,apr,8,2,no
8743,7743,unknown,19,jun,224,1,no
8744,7744,cellular,7,may,490,1,no
8745,7745,cellular,20,nov,104,1,no
8746,7746,cellular,7,may,113,2,no
8747,7747,telephone,15,jul,141,4,no
8748,7748,cellular,23,apr,215,2,no
8749,7749,telephone,13,may,95,3,no
8750,7750,cellular,20,nov,19,1,no
8751,7751,cellular,18,nov,100,2,no
8752,7752,unknown,12,may,215,1,no
8753,7753,cellular,18,oct,170,5,no
8754,7754,unknown,21,may,85,1,no
8755,7755,cellular,11,aug,104,13,no
8756,7756,cellular,18,may,166,4,no
8757,7757,cellular,8,may,475,3,no
8758,7758,telephone,15,may,31,9,no
8759,7759,telephone,13,may,155,6,no
8760,7760,cellular,15,jun,54,3,no
8761,7761,cellular,8,may,265,1,no
8762,7762,unknown,13,may,247,1,no
8763,7763,cellular,23,jul,730,1,no
8764,7764,unknown,30,may,98,2,no
8765,7765,cellular,29,jan,99,1,no
8766,7766,cellular,8,may,8,8,no
8767,7767,cellular,14,aug,313,4,no
8768,7768,cellular,27,aug,27,14,no
8769,7769,unknown,18,jun,96,3,no
8770,7770,unknown,10,oct,5,1,no
8771,7771,cellular,3,feb,54,3,no
8772,7772,cellular,22,aug,115,2,no
8773,7773,cellular,20,nov,128,5,no
8774,7774,cellular,23,jul,81,1,no
8775,7775,unknown,17,jun,162,7,no
8776,7776,cellular,17,jul,294,2,no
8777,7777,unknown,12,jun,92,2,no
8778,7778,cellular,25,jul,188,6,no
8779,7779,unknown,6,jun,94,2,no
8780,7780,cellular,26,jan,98,1,no
8781,7781,cellular,15,may,292,1,no
8782,7782,cellular,10,jul,1019,1,no
8783,7783,cellular,21,aug,301,3,no
8784,7784,unknown,17,jun,88,2,no
8785,7785,telephone,10,jul,92,1,no
8786,7786,telephone,31,jul,42,5,no
8787,7787,cellular,6,sep,136,1,no
8788,7788,unknown,23,may,373,1,no
8789,7789,cellular,8,jul,117,1,no
8790,7790,cellular,6,aug,103,4,no
8791,7791,cellular,30,jan,203,2,no
8792,7792,cellular,20,aug,1740,2,no
8793,7793,cellular,18,aug,547,11,no
8794,7794,unknown,5,may,332,2,no
8795,7795,unknown,16,jun,110,4,no
8796,7796,cellular,28,jan,219,2,no
8797,7797,cellular,15,may,19,2,no
8798,7798,cellular,21,jul,206,1,no
8799,7799,cellular,27,aug,25,19,no
8800,7800,unknown,7,may,168,1,no
8801,7801,cellular,14,aug,190,2,no
8802,7802,unknown,9,jun,144,3,no
8803,7803,unknown,3,jun,542,1,no
8804,7804,cellular,18,aug,16,15,no
8805,7805,cellular,28,jul,37,12,no
8806,7806,cellular,20,nov,182,2,no
8807,7807,unknown,11,jun,261,1,no
8808,7808,unknown,28,may,102,1,no
8809,7809,cellular,27,aug,382,1,no
8810,7810,unknown,9,may,138,1,no
8811,7811,unknown,23,may,297,1,no
8812,7812,unknown,16,may,25,1,no
8813,7813,cellular,25,jul,1209,3,no
8814,7814,unknown,6,may,232,1,no
8815,7815,cellular,29,jan,220,2,no
8816,7816,cellular,11,jul,159,2,no
8817,7817,cellular,25,aug,153,3,no
8818,7818,unknown,7,may,169,3,no
8819,7819,cellular,22,may,158,1,no
8820,7820,cellular,4,feb,44,1,no
8821,7821,cellular,17,mar,136,19,no
8822,7822,unknown,5,may,22,1,no
8823,7823,unknown,9,jun,86,2,no
8824,7824,cellular,20,aug,133,2,no
8825,7825,cellular,13,may,788,3,no
8826,7826,cellular,29,aug,171,2,no
8827,7827,cellular,18,may,291,2,no
8828,7828,cellular,12,may,365,2,no
8829,7829,cellular,6,aug,301,4,no
8830,7830,cellular,20,apr,369,1,no
8831,7831,unknown,29,may,360,5,no
8832,7832,unknown,16,may,193,8,no
8833,7833,cellular,3,feb,84,1,no
8834,7834,cellular,12,aug,141,5,no
8835,7835,unknown,15,may,7,9,no
8836,7836,unknown,26,may,133,3,no
8837,7837,cellular,8,aug,88,2,no
8838,7838,cellular,18,may,98,1,no
8839,7839,cellular,20,apr,206,1,no
8840,7840,cellular,16,jun,119,1,no
8841,7841,cellular,4,feb,112,4,no
8842,7842,cellular,5,may,352,1,no
8843,7843,telephone,19,nov,47,1,no
8844,7844,cellular,28,aug,8,13,no
8845,7845,cellular,8,apr,303,1,no
8846,7846,cellular,13,may,253,3,no
8847,7847,cellular,20,aug,231,2,no
8848,7848,cellular,18,may,1434,2,no
8849,7849,unknown,15,may,297,3,no
8850,7850,cellular,29,jan,236,2,no
8851,7851,cellular,8,may,171,1,no
8852,7852,unknown,26,may,188,1,no
8853,7853,cellular,21,nov,170,2,no
8854,7854,unknown,5,jun,412,2,no
8855,7855,cellular,15,jul,138,4,no
8856,7856,unknown,5,may,517,1,no
8857,7857,unknown,9,may,296,2,no
8858,7858,cellular,14,aug,286,3,no
8859,7859,cellular,3,feb,22,6,no
8860,7860,cellular,20,apr,167,2,no
8861,7861,cellular,29,jan,55,2,no
8862,7862,cellular,29,jul,858,7,no
8863,7863,cellular,29,jul,327,6,no
8864,7864,cellular,20,apr,234,1,no
8865,7865,cellular,30,jul,362,2,no
8866,7866,cellular,28,jan,200,1,no
8867,7867,cellular,14,may,344,4,no
8868,7868,cellular,29,aug,81,8,no
8869,7869,cellular,21,nov,66,1,no
8870,7870,unknown,26,may,974,1,no
8871,7871,cellular,28,jul,164,2,no
8872,7872,cellular,31,jul,106,2,no
8873,7873,cellular,18,nov,224,1,no
8874,7874,unknown,6,jun,351,1,no
8875,7875,unknown,5,may,55,1,no
8876,7876,cellular,15,may,104,3,no
8877,7877,cellular,28,aug,210,5,no
8878,7878,unknown,4,aug,94,1,no
8879,7879,unknown,5,jun,109,2,no
8880,7880,unknown,26,jun,75,5,no
8881,7881,unknown,23,jul,145,1,no
8882,7882,cellular,26,aug,77,4,no
8883,7883,unknown,5,jun,105,3,no
8884,7884,cellular,15,apr,187,1,no
8885,7885,telephone,29,aug,247,2,no
8886,7886,unknown,27,may,59,4,no
8887,7887,cellular,11,jul,211,2,no
8888,7888,cellular,4,may,126,4,no
8889,7889,cellular,15,may,170,2,no
8890,7890,unknown,21,may,369,2,no
8891,7891,unknown,16,may,208,3,no
8892,7892,unknown,19,may,131,2,no
8893,7893,telephone,28,jan,100,2,no
8894,7894,cellular,4,jun,112,1,no
8895,7895,cellular,21,nov,35,1,no
8896,7896,cellular,8,apr,425,1,no
8897,7897,cellular,11,jul,378,1,no
8898,7898,cellular,9,sep,71,1,no
8899,7899,cellular,19,nov,181,1,no
8900,7900,telephone,20,nov,30,1,no
8901,7901,unknown,3,jun,788,2,no
8902,7902,cellular,31,mar,265,1,no
8903,7903,unknown,8,may,306,1,no
8904,7904,cellular,20,nov,231,2,no
8905,7905,unknown,16,may,76,21,no
8906,7906,cellular,8,jul,187,2,no
8907,7907,cellular,19,nov,551,1,no
8908,7908,unknown,6,may,202,4,no
8909,7909,cellular,14,may,797,2,no
8910,7910,cellular,8,may,254,1,no
8911,7911,cellular,26,may,197,2,no
8912,7912,unknown,9,jun,1151,5,no
8913,7913,cellular,15,may,140,9,no
8914,7914,telephone,9,jul,76,1,no
8915,7915,cellular,13,apr,166,1,no
8916,7916,cellular,23,jul,108,2,no
8917,7917,cellular,14,may,223,2,no
8918,7918,cellular,18,may,170,1,no
8919,7919,cellular,7,may,47,1,no
8920,7920,cellular,3,feb,110,2,no
8921,7921,cellular,21,nov,13,4,no
8922,7922,cellular,30,jul,158,2,no
8923,7923,unknown,7,may,127,1,no
8924,7924,cellular,19,nov,149,2,no
8925,7925,unknown,6,may,623,1,no
8926,7926,cellular,18,may,74,1,no
8927,7927,telephone,4,may,75,3,no
8928,7928,telephone,9,jul,16,43,no
8929,7929,cellular,7,may,350,2,no
8930,7930,cellular,9,jul,182,1,no
8931,7931,cellular,7,may,132,1,no
8932,7932,unknown,28,may,158,10,no
8933,7933,cellular,8,jul,305,1,no
8934,7934,cellular,26,aug,133,11,no
8935,7935,cellular,16,apr,237,1,no
8936,7936,cellular,14,aug,96,2,no
8937,7937,cellular,13,aug,325,2,no
8938,7938,cellular,26,oct,104,1,no
8939,7939,cellular,30,apr,166,1,no
8940,7940,unknown,20,jun,10,19,no
8941,7941,cellular,30,jun,108,5,no
8942,7942,cellular,18,aug,168,2,no
8943,7943,cellular,17,apr,91,2,no
8944,7944,unknown,21,may,171,1,no
8945,7945,cellular,29,jul,336,7,no
8946,7946,unknown,26,may,257,3,no
8947,7947,cellular,12,aug,161,2,no
8948,7948,cellular,13,may,254,2,no
8949,7949,cellular,21,jul,93,1,no
8950,7950,cellular,5,may,46,1,no
8951,7951,cellular,24,jul,313,1,no
8952,7952,cellular,18,feb,459,1,no
8953,7953,cellular,31,jul,19,13,no
8954,7954,unknown,20,jun,8,9,no
8955,7955,cellular,20,oct,107,1,no
8956,7956,cellular,17,nov,407,1,no
8957,7957,cellular,24,jul,248,1,no
8958,7958,cellular,1,oct,142,1,no
8959,7959,cellular,19,nov,147,1,no
8960,7960,cellular,18,jul,73,4,no
8961,7961,cellular,7,aug,91,2,no
8962,7962,cellular,2,feb,133,2,no
8963,7963,unknown,16,jun,278,2,no
8964,7964,cellular,4,aug,174,1,no
8965,7965,cellular,12,may,53,9,no
8966,7966,cellular,28,oct,154,1,no
8967,7967,cellular,5,feb,269,1,no
8968,7968,unknown,12,may,116,2,no
8969,7969,cellular,16,jul,184,1,no
8970,7970,cellular,3,feb,276,2,no
8971,7971,unknown,12,may,78,3,no
8972,7972,cellular,6,feb,197,3,no
8973,7973,cellular,14,may,42,1,no
8974,7974,cellular,21,nov,47,1,no
8975,7975,cellular,7,jul,529,1,no
8976,7976,unknown,12,may,138,8,no
8977,7977,cellular,20,apr,138,3,no
8978,7978,unknown,26,sep,6,1,no
8979,7979,cellular,14,may,340,3,no
8980,7980,cellular,19,aug,255,2,no
8981,7981,cellular,30,apr,586,2,no
8982,7982,cellular,18,nov,82,2,no
8983,7983,cellular,25,jul,295,2,no
8984,7984,cellular,18,nov,82,1,no
8985,7985,cellular,6,aug,119,2,no
8986,7986,unknown,20,jun,8,8,no
8987,7987,cellular,7,jul,404,1,no
8988,7988,unknown,18,jun,379,5,no
8989,7989,cellular,9,sep,121,2,no
8990,7990,unknown,20,jun,120,4,no
8991,7991,cellular,22,may,566,7,no
8992,7992,cellular,19,nov,157,1,no
8993,7993,unknown,12,jun,230,7,no
8994,7994,cellular,24,jul,129,2,no
8995,7995,cellular,11,feb,505,1,no
8996,7996,telephone,28,aug,46,2,no
8997,7997,telephone,17,jul,15,1,no
8998,7998,unknown,26,may,375,2,no
8999,7999,cellular,17,nov,120,1,no
9000,8000,cellular,17,apr,73,2,no
9001,8001,cellular,15,apr,699,2,no
9002,8002,cellular,19,nov,111,1,no
9003,8003,unknown,15,may,348,1,no
9004,8004,cellular,22,jul,70,1,no
9005,8005,unknown,30,may,43,2,no
9006,8006,cellular,3,apr,352,1,no
9007,8007,cellular,18,aug,105,6,no
9008,8008,cellular,27,oct,161,1,no
9009,8009,cellular,8,may,612,1,no
9010,8010,cellular,11,aug,95,4,no
9011,8011,unknown,27,may,129,1,no
9012,8012,cellular,27,aug,94,6,no
9013,8013,cellular,3,feb,124,2,no
9014,8014,unknown,9,jun,352,1,no
9015,8015,cellular,12,aug,157,6,no
9016,8016,cellular,27,aug,128,12,no
9017,8017,cellular,28,jan,115,3,no
9018,8018,unknown,23,may,293,1,no
9019,8019,cellular,18,aug,885,3,no
9020,8020,unknown,20,may,26,1,no
9021,8021,unknown,9,may,97,1,no
9022,8022,cellular,18,nov,432,2,no
9023,8023,cellular,29,jul,261,6,no
9024,8024,unknown,8,may,376,2,no
9025,8025,cellular,28,aug,93,25,no
9026,8026,cellular,7,may,234,1,no
9027,8027,unknown,15,may,65,7,no
9028,8028,cellular,8,jul,165,1,no
9029,8029,cellular,19,aug,190,2,no
9030,8030,telephone,5,may,125,2,no
9031,8031,cellular,8,aug,401,4,no
9032,8032,cellular,20,nov,268,1,no
9033,8033,cellular,27,aug,84,4,no
9034,8034,cellular,8,aug,103,6,no
9035,8035,cellular,13,aug,127,2,no
9036,8036,cellular,12,may,144,1,no
9037,8037,cellular,7,may,253,2,no
9038,8038,unknown,9,may,185,2,no
9039,8039,cellular,18,nov,67,2,no
9040,8040,cellular,14,jul,184,2,no
9041,8041,unknown,5,jun,56,1,no
9042,8042,cellular,4,nov,572,1,no
9043,8043,unknown,16,jun,61,3,no
9044,8044,unknown,30,may,126,1,no
9045,8045,cellular,18,may,136,1,no
9046,8046,cellular,21,jul,121,4,no
9047,8047,cellular,7,may,378,1,no
9048,8048,unknown,5,may,142,2,no
9049,8049,cellular,17,apr,291,4,no
9050,8050,cellular,3,feb,265,4,no
9051,8051,unknown,6,may,263,2,no
9052,8052,unknown,20,may,144,2,no
9053,8053,unknown,23,may,125,1,no
9054,8054,unknown,5,may,107,1,no
9055,8055,unknown,14,may,149,2,no
9056,8056,unknown,6,may,43,1,no
9057,8057,unknown,5,may,119,1,no
9058,8058,cellular,5,may,17,1,no
9059,8059,telephone,5,may,363,1,no
9060,8060,cellular,7,aug,125,2,no
9061,8061,unknown,6,jun,31,1,no
9062,8062,unknown,27,may,197,1,no
9063,8063,cellular,18,nov,93,1,no
9064,8064,cellular,30,apr,126,1,no
9065,8065,cellular,18,aug,100,4,no
9066,8066,cellular,18,aug,135,6,no
9067,8067,telephone,16,jul,208,8,no
9068,8068,telephone,23,jul,222,1,no
9069,8069,cellular,26,may,68,1,no
9070,8070,cellular,20,aug,285,2,no
9071,8071,unknown,14,may,238,2,no
9072,8072,cellular,25,aug,9,12,no
9073,8073,unknown,30,may,447,1,no
9074,8074,cellular,5,feb,701,1,no
9075,8075,unknown,20,jun,115,1,no
9076,8076,cellular,20,nov,757,2,no
9077,8077,cellular,11,may,270,2,no
9078,8078,cellular,29,jan,173,1,no
9079,8079,cellular,9,jul,388,1,no
9080,8080,cellular,18,nov,140,1,no
9081,8081,telephone,24,jul,193,1,no
9082,8082,cellular,4,feb,62,1,no
9083,8083,cellular,15,may,302,1,no
9084,8084,cellular,17,nov,166,1,no
9085,8085,cellular,6,aug,320,1,no
9086,8086,cellular,28,aug,64,11,no
9087,8087,cellular,28,aug,72,18,no
9088,8088,cellular,29,jul,376,2,no
9089,8089,cellular,2,aug,87,3,no
9090,8090,unknown,19,jun,116,1,no
9091,8091,unknown,9,may,339,2,no
9092,8092,cellular,6,may,72,1,no
9093,8093,cellular,25,jul,198,4,no
9094,8094,cellular,15,jun,75,2,no
9095,8095,cellular,20,apr,335,1,no
9096,8096,cellular,13,aug,114,2,no
9097,8097,cellular,19,nov,544,3,no
9098,8098,unknown,17,jun,145,1,no
9099,8099,cellular,11,aug,116,2,no
9100,8100,cellular,23,jul,170,2,no
9101,8101,cellular,25,may,241,1,no
9102,8102,cellular,3,feb,50,5,no
