account_id,customer_id,account_type,balance,has_credit_card,opened_date
11367,7367,savings,1310,no,2021-06-14
11368,7368,savings,98,no,2021-06-14
11369,7369,current,5,no,2021-06-14
11370,7370,current,0,yes,2021-06-14
11371,7371,current,9216,no,2021-06-14
11372,7372,savings,2551,no,2021-06-14
11373,7373,fixed_deposit,0,no,2021-06-15
11374,7374,fixed_deposit,154,no,2021-06-15
11375,7375,savings,-150,yes,2021-06-15
11376,7376,savings,427,no,2021-06-15
11377,7377,current,664,no,2021-06-15
11378,7378,current,0,yes,2021-06-15
11379,7379,fixed_deposit,680,no,2021-06-15
11380,7380,fixed_deposit,4,no,2021-06-15
11381,7381,current,196,no,2021-06-15
11382,7382,current,290,no,2021-06-15
11383,7383,savings,221,no,2021-06-15
11384,7384,savings,180,no,2021-06-15
11385,7385,savings,-139,no,2021-06-16
11386,7386,current,79,no,2021-06-16
11387,7387,current,236,no,2021-06-16
11388,7388,current,1120,no,2021-06-16
11389,7389,savings,-2282,no,2021-06-16
11390,7390,current,2200,yes,2021-06-16
11391,7391,savings,-461,yes,2021-06-16
11392,7392,savings,385,no,2021-06-16
11393,7393,current,2291,no,2021-06-16
11394,7394,current,54,yes,2021-06-16
11395,7395,fixed_deposit,2850,yes,2021-06-16
11396,7396,savings,1235,yes,2021-06-16
11397,7397,savings,360,no,2021-06-17
11398,7398,savings,1352,no,2021-06-17
11399,7399,savings,905,no,2021-06-17
11400,7400,fixed_deposit,138,no,2021-06-17
11401,7401,current,0,no,2021-06-17
11402,7402,fixed_deposit,221,yes,2021-06-17
11403,7403,savings,-254,no,2021-06-17
11404,7404,fixed_deposit,1510,no,2021-06-17
11405,7405,savings,1757,no,2021-06-17
11406,7406,fixed_deposit,0,no,2021-06-17
11407,7407,savings,934,no,2021-06-17
11408,7408,savings,0,no,2021-06-17
11409,7409,current,1217,no,2021-06-18
11410,7410,fixed_deposit,-57,no,2021-06-18
11411,7411,savings,82,no,2021-06-18
11412,7412,savings,438,yes,2021-06-18
11413,7413,fixed_deposit,729,no,2021-06-18
11414,7414,savings,0,no,2021-06-18
11415,7415,savings,374,yes,2021-06-18
11416,7416,savings,-341,yes,2021-06-18
11417,7417,savings,-367,yes,2021-06-18
11418,7418,fixed_deposit,592,no,2021-06-18
11419,7419,current,457,no,2021-06-18
11420,7420,current,4819,yes,2021-06-18
11421,7421,fixed_deposit,-85,yes,2021-06-19
11422,7422,savings,467,no,2021-06-19
11423,7423,savings,-309,yes,2021-06-19
11424,7424,savings,21522,yes,2021-06-19
11425,7425,savings,467,no,2021-06-19
11426,7426,savings,870,no,2021-06-19
11427,7427,fixed_deposit,-93,yes,2021-06-19
11428,7428,current,75,no,2021-06-19
11429,7429,savings,292,yes,2021-06-19
11430,7430,current,0,no,2021-06-19
11431,7431,current,263,yes,2021-06-19
11432,7432,fixed_deposit,134,yes,2021-06-19
11433,7433,fixed_deposit,91,no,2021-06-20
11434,7434,current,0,no,2021-06-20
11435,7435,current,229,yes,2021-06-20
11436,7436,current,892,yes,2021-06-20
11437,7437,current,197,no,2021-06-20
11438,7438,savings,-213,no,2021-06-20
11439,7439,savings,-321,yes,2021-06-20
11440,7440,current,604,no,2021-06-20
11441,7441,savings,606,yes,2021-06-20
11442,7442,savings,1518,no,2021-06-20
11443,7443,current,192,yes,2021-06-20
11444,7444,savings,0,yes,2021-06-20
11445,7445,current,289,yes,2021-06-21
11446,7446,current,535,no,2021-06-21
11447,7447,fixed_deposit,33,no,2021-06-21
11448,7448,savings,243,no,2021-06-21
11449,7449,savings,0,yes,2021-06-21
11450,7450,current,1279,yes,2021-06-21
11451,7451,current,1327,no,2021-06-21
11452,7452,fixed_deposit,297,yes,2021-06-21
11453,7453,savings,740,no,2021-06-21
11454,7454,savings,278,yes,2021-06-21
11455,7455,fixed_deposit,553,no,2021-06-21
11456,7456,savings,406,no,2021-06-21
11457,7457,current,5,no,2021-06-22
11458,7458,savings,2071,yes,2021-06-22
11459,7459,savings,0,yes,2021-06-22
11460,7460,savings,932,no,2021-06-22
11461,7461,savings,-119,no,2021-06-22
11462,7462,current,381,no,2021-06-22
11463,7463,fixed_deposit,1309,no,2021-06-22
11464,7464,savings,542,no,2021-06-22
11465,7465,current,30,no,2021-06-22
11466,7466,savings,0,no,2021-06-22
11467,7467,current,-15,no,2021-06-22
11468,7468,savings,318,no,2021-06-22
11469,7469,fixed_deposit,1405,no,2021-06-23
11470,7470,current,5271,no,2021-06-23
11471,7471,current,-51,no,2021-06-23
11472,7472,current,3914,no,2021-06-23
11473,7473,current,4976,no,2021-06-23
11474,7474,fixed_deposit,16,no,2021-06-23
11475,7475,current,1595,yes,2021-06-23
11476,7476,fixed_deposit,306,yes,2021-06-23
11477,7477,current,215,no,2021-06-23
11478,7478,savings,0,no,2021-06-23
11479,7479,current,2628,yes,2021-06-23
11480,7480,savings,1778,no,2021-06-23
11481,7481,current,1423,yes,2021-06-24
11482,7482,savings,659,yes,2021-06-24
11483,7483,current,-31,no,2021-06-24
11484,7484,savings,-204,no,2021-06-24
11485,7485,savings,1462,yes,2021-06-24
11486,7486,savings,723,no,2021-06-24
11487,7487,fixed_deposit,3954,yes,2021-06-24
11488,7488,savings,33,no,2021-06-24
11489,7489,savings,4151,yes,2021-06-24
11490,7490,current,0,yes,2021-06-24
11491,7491,current,219,no,2021-06-24
11492,7492,savings,2728,no,2021-06-24
11493,7493,savings,76,yes,2021-06-25
11494,7494,savings,4388,no,2021-06-25
11495,7495,fixed_deposit,-210,yes,2021-06-25
11496,7496,savings,2427,no,2021-06-25
11497,7497,savings,45,yes,2021-06-25
11498,7498,savings,-74,no,2021-06-25
11499,7499,savings,2173,no,2021-06-25
11500,7500,current,8422,no,2021-06-25
11501,7501,savings,120,no,2021-06-25
11502,7502,savings,1320,no,2021-06-25
11503,7503,savings,245,no,2021-06-25
11504,7504,savings,9569,yes,2021-06-25
11505,7505,savings,0,no,2021-06-26
11506,7506,current,2770,no,2021-06-26
11507,7507,current,1221,no,2021-06-26
11508,7508,fixed_deposit,298,no,2021-06-26
11509,7509,fixed_deposit,967,yes,2021-06-26
11510,7510,current,0,no,2021-06-26
11511,7511,savings,0,no,2021-06-26
11512,7512,current,1368,yes,2021-06-26
11513,7513,current,751,no,2021-06-26
11514,7514,current,2597,no,2021-06-26
11515,7515,current,-35,no,2021-06-26
11516,7516,savings,629,yes,2021-06-26
11517,7517,current,1330,no,2021-06-27
11518,7518,current,277,yes,2021-06-27
11519,7519,fixed_deposit,1018,no,2021-06-27
11520,7520,savings,11,no,2021-06-27
11521,7521,savings,0,no,2021-06-27
11522,7522,savings,905,yes,2021-06-27
11523,7523,current,15474,no,2021-06-27
11524,7524,savings,54,no,2021-06-27
11525,7525,savings,-246,yes,2021-06-27
11526,7526,fixed_deposit,0,no,2021-06-27
11527,7527,savings,1951,no,2021-06-27
11528,7528,current,65,no,2021-06-27
11529,7529,savings,368,yes,2021-06-28
11530,7530,current,51,yes,2021-06-28
11531,7531,current,3492,no,2021-06-28
11532,7532,fixed_deposit,21,yes,2021-06-28
11533,7533,fixed_deposit,8403,yes,2021-06-28
11534,7534,savings,978,no,2021-06-28
11535,7535,savings,165,yes,2021-06-28
11536,7536,savings,350,no,2021-06-28
11537,7537,current,385,no,2021-06-28
11538,7538,fixed_deposit,2058,no,2021-06-28
11539,7539,savings,-11,no,2021-06-28
11540,7540,current,505,yes,2021-06-28
11541,7541,savings,-547,yes,2021-06-29
11542,7542,current,562,no,2021-06-29
11543,7543,fixed_deposit,4222,no,2021-06-29
11544,7544,savings,105,no,2021-06-29
11545,7545,savings,0,no,2021-06-29
11546,7546,savings,66,yes,2021-06-29
11547,7547,current,0,no,2021-06-29
11548,7548,current,13578,yes,2021-06-29
11549,7549,savings,11222,yes,2021-06-29
11550,7550,savings,1737,no,2021-06-29
11551,7551,savings,59,no,2021-06-29
11552,7552,current,54,no,2021-06-29
11553,7553,current,2282,yes,2021-06-30
11554,7554,savings,299,yes,2021-06-30
11555,7555,current,396,yes,2021-06-30
11556,7556,current,184,yes,2021-06-30
11557,7557,savings,475,yes,2021-06-30
11558,7558,savings,-496,no,2021-06-30
11559,7559,current,117,no,2021-06-30
11560,7560,fixed_deposit,713,yes,2021-06-30
11561,7561,savings,45,yes,2021-06-30
11562,7562,savings,1496,no,2021-06-30
11563,7563,savings,0,no,2021-06-30
11564,7564,current,886,no,2021-06-30
11565,7565,savings,4592,yes,2021-07-01
11566,7566,savings,-38,yes,2021-07-01
11567,7567,current,431,no,2021-07-01
11568,7568,current,-292,no,2021-07-01
11569,7569,savings,2571,no,2021-07-01
11570,7570,savings,191,no,2021-07-01
11571,7571,current,1689,yes,2021-07-01
11572,7572,savings,8494,no,2021-07-01
11573,7573,savings,159,no,2021-07-01
11574,7574,fixed_deposit,7,no,2021-07-01
11575,7575,savings,35,no,2021-07-01
11576,7576,current,1007,no,2021-07-01
11577,7577,fixed_deposit,106,yes,2021-07-02
11578,7578,savings,0,yes,2021-07-02
11579,7579,savings,0,no,2021-07-02
11580,7580,current,216,yes,2021-07-02
11581,7581,fixed_deposit,746,no,2021-07-02
11582,7582,fixed_deposit,764,no,2021-07-02
11583,7583,current,193,yes,2021-07-02
11584,7584,savings,368,yes,2021-07-02
11585,7585,current,205,no,2021-07-02
11586,7586,savings,96,yes,2021-07-02
11587,7587,savings,8016,yes,2021-07-02
11588,7588,savings,221,yes,2021-07-02
11589,7589,savings,157,no,2021-07-03
11590,7590,current,4830,yes,2021-07-03
11591,7591,savings,1039,no,2021-07-03
11592,7592,savings,71,no,2021-07-03
11593,7593,savings,1214,yes,2021-07-03
11594,7594,fixed_deposit,0,yes,2021-07-03
11595,7595,current,0,no,2021-07-03
11596,7596,savings,116,no,2021-07-03
11597,7597,savings,100,yes,2021-07-03
11598,7598,savings,91,yes,2021-07-03
11599,7599,fixed_deposit,-398,no,2021-07-03
11600,7600,current,2820,no,2021-07-03
11601,7601,current,223,yes,2021-07-04
11602,7602,current,2278,no,2021-07-04
11603,7603,savings,-782,yes,2021-07-04
11604,7604,current,8919,yes,2021-07-04
11605,7605,current,104,yes,2021-07-04
11606,7606,savings,3387,no,2021-07-04
11607,7607,savings,0,no,2021-07-04
11608,7608,current,449,no,2021-07-04
11609,7609,fixed_deposit,4787,no,2021-07-04
11610,7610,savings,1240,no,2021-07-04
11611,7611,fixed_deposit,191,yes,2021-07-04
11612,7612,current,2185,yes,2021-07-04
11613,7613,savings,0,no,2021-07-05
11614,7614,savings,2857,no,2021-07-05
11615,7615,savings,3782,no,2021-07-05
11616,7616,current,83,yes,2021-07-05
11617,7617,savings,6,yes,2021-07-05
11618,7618,savings,88,no,2021-07-05
11619,7619,current,294,yes,2021-07-05
11620,7620,current,84,no,2021-07-05
11621,7621,savings,84,no,2021-07-05
11622,7622,savings,602,yes,2021-07-05
11623,7623,savings,0,yes,2021-07-05
11624,7624,current,-470,yes,2021-07-05
11625,7625,current,-37,yes,2021-07-06
11626,7626,savings,2145,no,2021-07-06
11627,7627,current,937,yes,2021-07-06
11628,7628,current,2059,yes,2021-07-06
11629,7629,current,3598,no,2021-07-06
11630,7630,current,1206,no,2021-07-06
11631,7631,savings,1273,yes,2021-07-06
11632,7632,savings,46,no,2021-07-06
11633,7633,current,534,no,2021-07-06
11634,7634,current,-300,yes,2021-07-06
11635,7635,current,4,no,2021-07-06
11636,7636,savings,386,no,2021-07-06
11637,7637,fixed_deposit,-396,yes,2021-07-07
11638,7638,current,0,no,2021-07-07
11639,7639,savings,14930,no,2021-07-07
11640,7640,savings,-600,no,2021-07-07
11641,7641,current,3733,yes,2021-07-07
11642,7642,current,465,yes,2021-07-07
11643,7643,savings,994,no,2021-07-07
11644,7644,fixed_deposit,758,no,2021-07-07
11645,7645,savings,256,yes,2021-07-07
11646,7646,savings,3461,no,2021-07-07
11647,7647,fixed_deposit,124,yes,2021-07-07
11648,7648,fixed_deposit,355,yes,2021-07-07
11649,7649,current,1514,no,2021-07-08
11650,7650,fixed_deposit,40,yes,2021-07-08
11651,7651,savings,-320,yes,2021-07-08
11652,7652,fixed_deposit,566,yes,2021-07-08
11653,7653,savings,388,no,2021-07-08
11654,7654,savings,577,yes,2021-07-08
11655,7655,savings,17,no,2021-07-08
11656,7656,savings,260,no,2021-07-08
11657,7657,savings,0,no,2021-07-08
11658,7658,savings,1823,yes,2021-07-08
11659,7659,savings,1463,no,2021-07-08
11660,7660,savings,3390,yes,2021-07-08
11661,7661,current,2769,no,2021-07-09
11662,7662,savings,215,no,2021-07-09
11663,7663,savings,12531,yes,2021-07-09
11664,7664,current,80,no,2021-07-09
11665,7665,fixed_deposit,317,yes,2021-07-09
11666,7666,current,217,yes,2021-07-09
11667,7667,savings,4874,yes,2021-07-09
11668,7668,current,275,no,2021-07-09
11669,7669,savings,738,yes,2021-07-09
11670,7670,savings,1839,yes,2021-07-09
11671,7671,savings,556,yes,2021-07-09
11672,7672,current,207,no,2021-07-09
11673,7673,savings,-461,no,2021-07-10
11674,7674,savings,789,yes,2021-07-10
11675,7675,savings,1133,yes,2021-07-10
11676,7676,fixed_deposit,4253,no,2021-07-10
11677,7677,current,255,no,2021-07-10
11678,7678,savings,582,no,2021-07-10
11679,7679,current,743,no,2021-07-10
11680,7680,current,570,yes,2021-07-10
11681,7681,current,786,no,2021-07-10
11682,7682,savings,295,yes,2021-07-10
11683,7683,fixed_deposit,2583,no,2021-07-10
11684,7684,savings,1285,yes,2021-07-10
11685,7685,current,287,no,2021-07-11
11686,7686,savings,658,yes,2021-07-11
11687,7687,savings,246,yes,2021-07-11
11688,7688,savings,3463,no,2021-07-11
11689,7689,current,291,no,2021-07-11
11690,7690,savings,19,no,2021-07-11
11691,7691,current,5700,no,2021-07-11
11692,7692,savings,0,no,2021-07-11
11693,7693,current,-346,yes,2021-07-11
11694,7694,current,-456,no,2021-07-11
11695,7695,current,5953,no,2021-07-11
11696,7696,current,1693,no,2021-07-11
11697,7697,current,350,no,2021-07-12
11698,7698,savings,-181,no,2021-07-12
11699,7699,current,1735,no,2021-07-12
11700,7700,savings,157,yes,2021-07-12
11701,7701,current,67,yes,2021-07-12
11702,7702,current,-444,yes,2021-07-12
11703,7703,savings,0,no,2021-07-12
11704,7704,savings,171,yes,2021-07-12
11705,7705,savings,262,yes,2021-07-12
11706,7706,current,0,yes,2021-07-12
11707,7707,fixed_deposit,965,no,2021-07-12
11708,7708,current,0,no,2021-07-12
11709,7709,current,6392,yes,2021-07-13
11710,7710,fixed_deposit,194,no,2021-07-13
11711,7711,savings,2308,no,2021-07-13
11712,7712,savings,941,yes,2021-07-13
11713,7713,current,46,no,2021-07-13
11714,7714,current,131,no,2021-07-13
11715,7715,fixed_deposit,1844,yes,2021-07-13
11716,7716,savings,281,yes,2021-07-13
11717,7717,savings,109,no,2021-07-13
11718,7718,savings,268,no,2021-07-13
11719,7719,savings,298,yes,2021-07-13
11720,7720,savings,-525,no,2021-07-13
11721,7721,current,738,no,2021-07-14
11722,7722,savings,94,no,2021-07-14
11723,7723,current,7702,yes,2021-07-14
11724,7724,savings,857,no,2021-07-14
11725,7725,current,-354,yes,2021-07-14
11726,7726,savings,0,no,2021-07-14
11727,7727,savings,112,no,2021-07-14
11728,7728,savings,5735,no,2021-07-14
11729,7729,fixed_deposit,1807,yes,2021-07-14
11730,7730,current,-30,no,2021-07-14
11731,7731,savings,216,no,2021-07-14
11732,7732,savings,127,no,2021-07-14
11733,7733,fixed_deposit,1096,yes,2021-07-15
11734,7734,savings,5193,no,2021-07-15
11735,7735,savings,6,yes,2021-07-15
11736,7736,current,339,no,2021-07-15
11737,7737,fixed_deposit,0,no,2021-07-15
11738,7738,savings,625,yes,2021-07-15
11739,7739,savings,3776,yes,2021-07-15
11740,7740,fixed_deposit,1239,yes,2021-07-15
11741,7741,savings,93,no,2021-07-15
11742,7742,savings,304,yes,2021-07-15
11743,7743,current,1409,no,2021-07-15
11744,7744,fixed_deposit,191,no,2021-07-15
11745,7745,savings,79,yes,2021-07-16
11746,7746,fixed_deposit,2263,no,2021-07-16
11747,7747,current,10438,no,2021-07-16
11748,7748,savings,81,no,2021-07-16
11749,7749,fixed_deposit,964,yes,2021-07-16
11750,7750,savings,0,yes,2021-07-16
11751,7751,savings,3839,no,2021-07-16
11752,7752,current,586,no,2021-07-16
11753,7753,savings,600,yes,2021-07-16
11754,7754,savings,1343,yes,2021-07-16
11755,7755,savings,113,yes,2021-07-16
11756,7756,savings,240,no,2021-07-16
11757,7757,current,194,yes,2021-07-17
11758,7758,current,278,no,2021-07-17
11759,7759,fixed_deposit,260,yes,2021-07-17
11760,7760,savings,1013,no,2021-07-17
11761,7761,savings,0,no,2021-07-17
11762,7762,savings,2363,no,2021-07-17
11763,7763,savings,913,yes,2021-07-17
11764,7764,savings,686,no,2021-07-17
11765,7765,current,149,yes,2021-07-17
11766,7766,fixed_deposit,500,yes,2021-07-17
11767,7767,fixed_deposit,11766,yes,2021-07-17
11768,7768,savings,137,no,2021-07-17
11769,7769,fixed_deposit,0,no,2021-07-18
11770,7770,savings,335,no,2021-07-18
11771,7771,savings,16,no,2021-07-18
11772,7772,fixed_deposit,0,yes,2021-07-18
11773,7773,current,9851,no,2021-07-18
11774,7774,savings,525,no,2021-07-18
11775,7775,savings,788,no,2021-07-18
11776,7776,savings,1016,no,2021-07-18
11777,7777,current,292,no,2021-07-18
11778,7778,savings,999,no,2021-07-18
11779,7779,fixed_deposit,2870,no,2021-07-18
11780,7780,savings,689,yes,2021-07-18
11781,7781,savings,-100,no,2021-07-19
11782,7782,savings,1084,no,2021-07-19
11783,7783,current,154,yes,2021-07-19
11784,7784,savings,1653,yes,2021-07-19
11785,7785,current,2378,no,2021-07-19
11786,7786,fixed_deposit,1515,no,2021-07-19
11787,7787,fixed_deposit,1636,no,2021-07-19
11788,7788,current,1516,yes,2021-07-19
11789,7789,fixed_deposit,127,no,2021-07-19
11790,7790,current,2876,no,2021-07-19
11791,7791,current,1384,yes,2021-07-19
11792,7792,savings,228,yes,2021-07-19
11793,7793,savings,2481,no,2021-07-20
11794,7794,savings,475,no,2021-07-20
11795,7795,savings,1401,yes,2021-07-20
11796,7796,savings,425,no,2021-07-20
11797,7797,fixed_deposit,244,yes,2021-07-20
11798,7798,savings,-6847,no,2021-07-20
11799,7799,savings,0,yes,2021-07-20
11800,7800,current,386,yes,2021-07-20
11801,7801,savings,332,no,2021-07-20
11802,7802,savings,1367,yes,2021-07-20
11803,7803,savings,120,no,2021-07-20
11804,7804,savings,19,no,2021-07-20
11805,7805,savings,3,no,2021-07-21
11806,7806,current,-98,no,2021-07-21
11807,7807,current,303,no,2021-07-21
11808,7808,savings,-752,yes,2021-07-21
11809,7809,savings,97,yes,2021-07-21
11810,7810,savings,794,no,2021-07-21
11811,7811,current,1880,yes,2021-07-21
11812,7812,savings,732,no,2021-07-21
11813,7813,savings,5261,no,2021-07-21
11814,7814,current,712,yes,2021-07-21
11815,7815,savings,28,no,2021-07-21
11816,7816,savings,0,yes,2021-07-21
11817,7817,savings,827,no,2021-07-22
11818,7818,fixed_deposit,110,no,2021-07-22
11819,7819,fixed_deposit,377,no,2021-07-22
11820,7820,current,-344,yes,2021-07-22
11821,7821,savings,261,no,2021-07-22
11822,7822,current,104,yes,2021-07-22
11823,7823,fixed_deposit,610,no,2021-07-22
11824,7824,fixed_deposit,4328,no,2021-07-22
11825,7825,savings,1371,no,2021-07-22
11826,7826,current,193,no,2021-07-22
11827,7827,savings,258,no,2021-07-22
11828,7828,savings,56,yes,2021-07-22
11829,7829,current,136,yes,2021-07-23
11830,7830,savings,1222,no,2021-07-23
11831,7831,fixed_deposit,3672,yes,2021-07-23
11832,7832,savings,2188,no,2021-07-23
11833,7833,current,924,no,2021-07-23
11834,7834,fixed_deposit,11431,no,2021-07-23
11835,7835,fixed_deposit,140,no,2021-07-23
11836,7836,savings,27,no,2021-07-23
11837,7837,savings,-468,no,2021-07-23
11838,7838,current,438,no,2021-07-23
11839,7839,savings,-43,no,2021-07-23
11840,7840,fixed_deposit,1161,no,2021-07-23
11841,7841,fixed_deposit,458,no,2021-07-24
11842,7842,savings,-441,no,2021-07-24
11843,7843,savings,2278,no,2021-07-24
11844,7844,savings,0,yes,2021-07-24
11845,7845,fixed_deposit,702,yes,2021-07-24
11846,7846,savings,69,no,2021-07-24
11847,7847,savings,182,no,2021-07-24
11848,7848,savings,318,yes,2021-07-24
11849,7849,current,-181,no,2021-07-24
11850,7850,savings,261,no,2021-07-24
11851,7851,savings,244,no,2021-07-24
11852,7852,fixed_deposit,880,no,2021-07-24
11853,7853,fixed_deposit,2283,yes,2021-07-25
11854,7854,current,550,no,2021-07-25
11855,7855,savings,7752,no,2021-07-25
11856,7856,savings,6,no,2021-07-25
11857,7857,current,4471,yes,2021-07-25
11858,7858,savings,1969,yes,2021-07-25
11859,7859,fixed_deposit,219,no,2021-07-25
11860,7860,current,76,yes,2021-07-25
11861,7861,savings,60,no,2021-07-25
11862,7862,fixed_deposit,8,no,2021-07-25
11863,7863,fixed_deposit,19,no,2021-07-25
11864,7864,savings,20011,no,2021-07-25
11865,7865,current,608,no,2021-07-26
11866,7866,savings,1068,no,2021-07-26
11867,7867,savings,-269,no,2021-07-26
11868,7868,savings,494,no,2021-07-26
11869,7869,current,159,no,2021-07-26
11870,7870,fixed_deposit,-754,no,2021-07-26
11871,7871,current,157,no,2021-07-26
11872,7872,savings,2110,yes,2021-07-26
11873,7873,current,2603,no,2021-07-26
11874,7874,savings,992,no,2021-07-26
11875,7875,fixed_deposit,593,no,2021-07-26
11876,7876,savings,327,no,2021-07-26
11877,7877,savings,6766,no,2021-07-27
11878,7878,savings,432,no,2021-07-27
